# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2544       9.072146050693e-12       5.009330200049e-13      -5.938942626367e-13       0.000000000000e+00       1.164997545045e-16       3.396336731906e-17      -3.548970338463e-18 
 2545       9.063042906227e-12       5.001642089353e-13      -6.004712660268e-13       0.000000000000e+00       1.162783600795e-16       3.395898599989e-17      -3.546682684197e-18 
 2546       9.054391272766e-12       4.993487937747e-13      -6.069898290725e-13       0.000000000000e+00       1.160574358383e-16       3.395234865190e-17      -3.543345300378e-18 
 2547       9.046183529948e-12       4.984871473806e-13      -6.134473726092e-13       0.000000000000e+00       1.158369807022e-16       3.394349335100e-17      -3.538951388635e-18 
 2548       9.038412030889e-12       4.975796440347e-13      -6.198413097325e-13       0.000000000000e+00       1.156169935851e-16       3.393245830511e-17      -3.533494135047e-18 
 2549       9.031069102160e-12       4.966266594439e-13      -6.261690457903e-13       0.000000000000e+00       1.153974733932e-16       3.391928185427e-17      -3.526966710132e-18 
 2550       9.024147043756e-12       4.956285707420e-13      -6.324279783756e-13       0.000000000000e+00       1.151784190249e-16       3.390400247080e-17      -3.519362268829e-18 
 2551       9.017638129070e-12       4.945857564913e-13      -6.386154973191e-13       0.000000000000e+00       1.149598293713e-16       3.388665875940e-17      -3.510673950491e-18 
 2552       9.011534604868e-12       4.934985966840e-13      -6.447289846813e-13       0.000000000000e+00       1.147417033154e-16       3.386728945732e-17      -3.500894878867e-18 
 2553       9.005828691261e-12       4.923674727434e-13      -6.507658147457e-13       0.000000000000e+00       1.145240397330e-16       3.384593343445e-17      -3.490018162089e-18 
 2554       9.000512581677e-12       4.911927675260e-13      -6.567233540105e-13       0.000000000000e+00       1.143068374919e-16       3.382262969349e-17      -3.478036892662e-18 
 2555       8.995578442837e-12       4.899748653221e-13      -6.625989611819e-13       0.000000000000e+00       1.140900954524e-16       3.379741737008e-17      -3.464944147447e-18 
 2556       8.991018414723e-12       4.887141518583e-13      -6.683899871662e-13       0.000000000000e+00       1.138738124668e-16       3.377033573292e-17      -3.450732987649e-18 
 2557       8.986824610559e-12       4.874110142982e-13      -6.740937750625e-13       0.000000000000e+00       1.136579873802e-16       3.374142418389e-17      -3.435396458803e-18 
 2558       8.982989116776e-12       4.860658412440e-13      -6.797076601551e-13       0.000000000000e+00       1.134426190295e-16       3.371072225823e-17      -3.418927590763e-18 
 2559       8.979503992989e-12       4.846790227384e-13      -6.852289699060e-13       0.000000000000e+00       1.132277062443e-16       3.367826962463e-17      -3.401319397684e-18 
 2560       8.976361271972e-12       4.832509502656e-13      -6.906550239477e-13       0.000000000000e+00       1.130132478461e-16       3.364410608538e-17      -3.382564878014e-18 
 2561       8.973552959626e-12       4.817820167531e-13      -6.959831340755e-13       0.000000000000e+00       1.127992426489e-16       3.360827157649e-17      -3.362657014477e-18 
 2562       8.971071034957e-12       4.802726165728e-13      -7.012106042401e-13       0.000000000000e+00       1.125856894588e-16       3.357080616787e-17      -3.341588774062e-18 
 2563       8.968907450047e-12       4.787231455432e-13      -7.063347305399e-13       0.000000000000e+00       1.123725870743e-16       3.353175006340e-17      -3.319353108006e-18 
 2564       8.967054130025e-12       4.771340009299e-13      -7.113528012142e-13       0.000000000000e+00       1.121599342861e-16       3.349114360109e-17      -3.295942951785e-18 
 2565       8.965502973046e-12       4.755055814478e-13      -7.162620966348e-13       0.000000000000e+00       1.119477298770e-16       3.344902725325e-17      -3.271351225099e-18 
 2566       8.964245850257e-12       4.738382872625e-13      -7.210598892993e-13       0.000000000000e+00       1.117359726222e-16       3.340544162656e-17      -3.245570831857e-18 
 2567       8.963274605776e-12       4.721325199915e-13      -7.257434438231e-13       0.000000000000e+00       1.115246612889e-16       3.336042746224e-17      -3.218594660164e-18 
 2568       8.962581056662e-12       4.703886827058e-13      -7.303100169325e-13       0.000000000000e+00       1.113137946367e-16       3.331402563618e-17      -3.190415582312e-18 
 2569       8.962156992888e-12       4.686071799314e-13      -7.347568574565e-13       0.000000000000e+00       1.111033714172e-16       3.326627715907e-17      -3.161026454761e-18 
 2570       8.961994177315e-12       4.667884176509e-13      -7.390812063200e-13       0.000000000000e+00       1.108933903743e-16       3.321722317654e-17      -3.130420118127e-18 
 2571       8.962084345668e-12       4.649328033047e-13      -7.432802965360e-13       0.000000000000e+00       1.106838502441e-16       3.316690496928e-17      -3.098589397170e-18 
 2572       8.962419084262e-12       4.630408073932e-13      -7.473517497672e-13       0.000000000000e+00       1.104747498215e-16       3.311536340106e-17      -3.065541217583e-18 
 2573       8.962989462505e-12       4.611131486624e-13      -7.512947684934e-13       0.000000000000e+00       1.102660881604e-16       3.306263725910e-17      -3.031339044192e-18 
 2574       8.963786398253e-12       4.591506099757e-13      -7.551089506168e-13       0.000000000000e+00       1.100578643751e-16       3.300876490451e-17      -2.996060684342e-18 
 2575       8.964800779829e-12       4.571539768111e-13      -7.587938935086e-13       0.000000000000e+00       1.098500775728e-16       3.295378482368e-17      -2.959784193283e-18 
 2576       8.966023465999e-12       4.551240372647e-13      -7.623491940095e-13       0.000000000000e+00       1.096427268544e-16       3.289773562843e-17      -2.922587874411e-18 
 2577       8.967445285939e-12       4.530615820526e-13      -7.657744484286e-13       0.000000000000e+00       1.094358113140e-16       3.284065605607e-17      -2.884550279510e-18 
 2578       8.969057039205e-12       4.509674045138e-13      -7.690692525436e-13       0.000000000000e+00       1.092293300390e-16       3.278258496961e-17      -2.845750208996e-18 
 2579       8.970849495709e-12       4.488423006128e-13      -7.722332016005e-13       0.000000000000e+00       1.090232821105e-16       3.272356135781e-17      -2.806266712158e-18 
 2580       8.972813395684e-12       4.466870689421e-13      -7.752658903131e-13       0.000000000000e+00       1.088176666025e-16       3.266362433535e-17      -2.766179087402e-18 
 2581       8.974939449658e-12       4.445025107248e-13      -7.781669128628e-13       0.000000000000e+00       1.086124825826e-16       3.260281314290e-17      -2.725566882494e-18 
 2582       8.977218338426e-12       4.422894298171e-13      -7.809358628984e-13       0.000000000000e+00       1.084077291116e-16       3.254116714733e-17      -2.684509894800e-18 
 2583       8.979640713017e-12       4.400486327114e-13      -7.835723335360e-13       0.000000000000e+00       1.082034052438e-16       3.247872584174e-17      -2.643088171533e-18 
 2584       8.982197194670e-12       4.377809285381e-13      -7.860759173581e-13       0.000000000000e+00       1.079995100265e-16       3.241552884564e-17      -2.601382009991e-18 
 2585       8.984878374799e-12       4.354871290688e-13      -7.884462064140e-13       0.000000000000e+00       1.077960425005e-16       3.235161590508e-17      -2.559471957801e-18 
 2586       8.987674814970e-12       4.331680487188e-13      -7.906827922193e-13       0.000000000000e+00       1.075930016999e-16       3.228702689271e-17      -2.517438813165e-18 
 2587       8.990577046867e-12       4.308245045495e-13      -7.927852657553e-13       0.000000000000e+00       1.073903866521e-16       3.222180180798e-17      -2.475363625098e-18 
 2588       8.993575572265e-12       4.284573162710e-13      -7.947532174692e-13       0.000000000000e+00       1.071881963777e-16       3.215598077723e-17      -2.433327693673e-18 
 2589       8.996660863003e-12       4.260673062451e-13      -7.965862372735e-13       0.000000000000e+00       1.069864298905e-16       3.208960405379e-17      -2.391412570262e-18 
 2590       8.999823360948e-12       4.236552994871e-13      -7.982839145459e-13       0.000000000000e+00       1.067850861978e-16       3.202271201814e-17      -2.349700057782e-18 
 2591       9.003053477976e-12       4.212221236695e-13      -7.998458381289e-13       0.000000000000e+00       1.065841642999e-16       3.195534517803e-17      -2.308272210934e-18 
 2592       9.006341595934e-12       4.187686091235e-13      -8.012715963296e-13       0.000000000000e+00       1.063836631905e-16       3.188754416858e-17      -2.267211336446e-18 
 2593       9.009678066615e-12       4.162955888422e-13      -8.025607769194e-13       0.000000000000e+00       1.061835818565e-16       3.181934975242e-17      -2.226599993318e-18 
 2594       9.013053211729e-12       4.138038984832e-13      -8.037129671335e-13       0.000000000000e+00       1.059839192779e-16       3.175080281981e-17      -2.186520993064e-18 
 2595       9.016457322873e-12       4.112943763711e-13      -8.047277536712e-13       0.000000000000e+00       1.057846744282e-16       3.168194438878e-17      -2.147057399952e-18 
 2596       9.019880661500e-12       4.087678634997e-13      -8.056047226950e-13       0.000000000000e+00       1.055858462739e-16       3.161281560522e-17      -2.108292531249e-18 
 2597       9.023313458896e-12       4.062252035354e-13      -8.063434598306e-13       0.000000000000e+00       1.053874337748e-16       3.154345774302e-17      -2.070309957463e-18 
 2598       9.026745916142e-12       4.036672428192e-13      -8.069435501666e-13       0.000000000000e+00       1.051894358837e-16       3.147391220421e-17      -2.033193502586e-18 
 2599       9.030168204095e-12       4.010948303693e-13      -8.074045782543e-13       0.000000000000e+00       1.049918515469e-16       3.140422051907e-17      -1.997027244337e-18 
 2600       9.033570463349e-12       3.985088178841e-13      -8.077261281073e-13       0.000000000000e+00       1.047946797036e-16       3.133442434623e-17      -1.961895514402e-18 
 2601       9.036942804214e-12       3.959100597443e-13      -8.079077832011e-13       0.000000000000e+00       1.045979192864e-16       3.126456547283e-17      -1.927882898681e-18 
 2602       9.040275306681e-12       3.932994130160e-13      -8.079491264732e-13       0.000000000000e+00       1.044015692209e-16       3.119468581463e-17      -1.895074237525e-18 
 2603       9.043558020397e-12       3.906777374528e-13      -8.078497403225e-13       0.000000000000e+00       1.042056284259e-16       3.112482741614e-17      -1.863554625986e-18 
 2604       9.046780964633e-12       3.880458954988e-13      -8.076092066090e-13       0.000000000000e+00       1.040100958134e-16       3.105503245072e-17      -1.833409414051e-18 
 2605       9.049934128258e-12       3.854047522910e-13      -8.072271066539e-13       0.000000000000e+00       1.038149702886e-16       3.098534322073e-17      -1.804724206891e-18 
 2606       9.053007469706e-12       3.827551756617e-13      -8.067030212387e-13       0.000000000000e+00       1.036202507496e-16       3.091580215764e-17      -1.777584865103e-18 
 2607       9.055990916950e-12       3.800980361417e-13      -8.060365306057e-13       0.000000000000e+00       1.034259360878e-16       3.084645182215e-17      -1.752077504949e-18 
 2608       9.058874367472e-12       3.774342069622e-13      -8.052272144569e-13       0.000000000000e+00       1.032320251877e-16       3.077733490434e-17      -1.728288498601e-18 
 2609       9.061647688234e-12       3.747645640578e-13      -8.042746519544e-13       0.000000000000e+00       1.030385169269e-16       3.070849422376e-17      -1.706304474386e-18 
 2610       9.064300715647e-12       3.720899860692e-13      -8.031784217197e-13       0.000000000000e+00       1.028454101761e-16       3.063997272956e-17      -1.686212317022e-18 
 2611       9.066824024264e-12       3.694113256326e-13      -8.019384277579e-13       0.000000000000e+00       1.026527038579e-16       3.057180871890e-17      -1.668066784983e-18 
 2612       9.069211237604e-12       3.667293230695e-13      -8.005558792268e-13       0.000000000000e+00       1.024603971233e-16       3.050402146248e-17      -1.651793163638e-18 
 2613       9.071456730231e-12       3.640446922179e-13      -7.990323161624e-13       0.000000000000e+00       1.022684891763e-16       3.043662549864e-17      -1.637284066626e-18 
