# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  813       3.672208123061e-10       1.838594012171e-12      -6.982940543005e-12       1.520861282162e-14       1.394606323474e-14       4.513869680370e-15      -1.514803442653e-16 
  814       3.669935102506e-10       1.829743763941e-12      -6.719964255897e-12       1.522522980578e-14       1.388144173842e-14       4.494635208470e-15      -1.461163205281e-16 
  815       3.667362304285e-10       1.821737483492e-12      -6.456467829899e-12       1.524164446744e-14       1.381718086134e-14       4.475334529032e-15      -1.407685419961e-16 
  816       3.664487848704e-10       1.814586736132e-12      -6.192564884131e-12       1.525785161359e-14       1.375327646746e-14       4.455977540549e-15      -1.354382657809e-16 
  817       3.661310478143e-10       1.808300806268e-12      -5.928364021200e-12       1.527384661938e-14       1.368972486487e-14       4.436572281316e-15      -1.301266480756e-16 
  818       3.657831446355e-10       1.802879611996e-12      -5.663950380724e-12       1.528962726792e-14       1.362652437397e-14       4.417119022854e-15      -1.248344078887e-16 
  819       3.654052662921e-10       1.798320664247e-12      -5.399403762857e-12       1.530519194309e-14       1.356367378674e-14       4.397616071561e-15      -1.195621573623e-16 
  820       3.649976070744e-10       1.794621401581e-12      -5.134804710671e-12       1.532053902320e-14       1.350117184968e-14       4.378061715267e-15      -1.143105126083e-16 
  821       3.645603646161e-10       1.791779189917e-12      -4.870234512362e-12       1.533566688103e-14       1.343901726358e-14       4.358454223177e-15      -1.090800937185e-16 
  822       3.640937399063e-10       1.789791322262e-12      -4.605775203451e-12       1.535057388373e-14       1.337720868334e-14       4.338791845808e-15      -1.038715247741e-16 
  823       3.635979373008e-10       1.788655018443e-12      -4.341509568988e-12       1.536525839290e-14       1.331574471785e-14       4.319072814931e-15      -9.868543385475e-17 
  824       3.630731645337e-10       1.788367424830e-12      -4.077521145754e-12       1.537971876454e-14       1.325462392972e-14       4.299295343502e-15      -9.352245304872e-17 
  825       3.625196327287e-10       1.788925614075e-12      -3.813894224465e-12       1.539395334902e-14       1.319384483517e-14       4.279457625611e-15      -8.838321846213e-17 
  826       3.619375564110e-10       1.790326584834e-12      -3.550713851974e-12       1.540796049114e-14       1.313340590381e-14       4.259557836412e-15      -8.326837022858e-17 
  827       3.613271535188e-10       1.792567261500e-12      -3.288065833473e-12       1.542173853004e-14       1.307330555847e-14       4.239594132065e-15      -7.817855251872e-17 
  828       3.606886454145e-10       1.795644493931e-12      -3.026036734701e-12       1.543528579926e-14       1.301354217503e-14       4.219564649676e-15      -7.311441354979e-17 
  829       3.600222568967e-10       1.799555057181e-12      -2.764713884139e-12       1.544860062667e-14       1.295411408222e-14       4.199467507233e-15      -6.807660559523e-17 
  830       3.593282162112e-10       1.804295651229e-12      -2.504185375219e-12       1.546168133453e-14       1.289501956142e-14       4.179300803546e-15      -6.306578499415e-17 
  831       3.586067550632e-10       1.809862900708e-12      -2.244540068525e-12       1.547452623941e-14       1.283625684654e-14       4.159062618185e-15      -5.808261216097e-17 
  832       3.578581086283e-10       1.816253354635e-12      -1.985867593995e-12       1.548713365226e-14       1.277782412378e-14       4.138751011420e-15      -5.312775159494e-17 
  833       3.570825155644e-10       1.823463486142e-12      -1.728258353128e-12       1.549950187831e-14       1.271971953148e-14       4.118364024160e-15      -4.820187188971e-17 
  834       3.562802180227e-10       1.831489692202e-12      -1.471803521179e-12       1.551162921714e-14       1.266194115991e-14       4.097899677886e-15      -4.330564574289e-17 
  835       3.554514616601e-10       1.840328293361e-12      -1.216595049370e-12       1.552351396264e-14       1.260448705112e-14       4.077355974599e-15      -3.843974996561e-17 
  836       3.545964956500e-10       1.849975533469e-12      -9.627256670902e-13       1.553515440299e-14       1.254735519875e-14       4.056730896750e-15      -3.360486549205e-17 
  837       3.537155726941e-10       1.860427579407e-12      -7.102888840962e-13       1.554654882068e-14       1.249054354783e-14       4.036022407185e-15      -2.880167738906e-17 
  838       3.528089490340e-10       1.871680520816e-12      -4.593789927187e-13       1.555769549246e-14       1.243404999462e-14       4.015228449079e-15      -2.403087486566e-17 
  839       3.518768844627e-10       1.883730369830e-12      -2.100910700635e-13       1.556859268939e-14       1.237787238640e-14       3.994346945878e-15      -1.929315128263e-17 
  840       3.509196423360e-10       1.896573060802e-12       3.747901978512e-14       1.557923867679e-14       1.232200852135e-14       3.973375801235e-15      -1.458920416206e-17 
  841       3.499374895843e-10       1.910204450037e-12       2.832346235614e-13       1.558963171421e-14       1.226645614827e-14       3.952312898951e-15      -9.919735196911e-18 
  842       3.489306967241e-10       1.924620315516e-12       5.270782966154e-13       1.559977005550e-14       1.221121296650e-14       3.931156102911e-15      -5.285450260577e-18 
  843       3.478995378691e-10       1.939816356634e-12       7.689118007097e-13       1.560965194871e-14       1.215627662567e-14       3.909903257026e-15      -6.870594164392e-19 
  844       3.468442907424e-10       1.955788193921e-12       1.008636101817e-12       1.561927563616e-14       1.210164472556e-14       3.888552185169e-15       3.874723072572e-18 
  845       3.457652366877e-10       1.972531368776e-12       1.246151367916e-12       1.562863935438e-14       1.204731481586e-14       3.867100691114e-15       8.399178734420e-18 
  846       3.446626606808e-10       1.990041343198e-12       1.481356966790e-12       1.563774133412e-14       1.199328439608e-14       3.845546558476e-15       1.288558487840e-17 
  847       3.435368513411e-10       2.008313499512e-12       1.714151463824e-12       1.564657980033e-14       1.193955091527e-14       3.823887550648e-15       1.733321458558e-17 
  848       3.423881009434e-10       2.027343140098e-12       1.944432619800e-12       1.565515297218e-14       1.188611177192e-14       3.802121410741e-15       2.174133669926e-17 
  849       3.412167054294e-10       2.047125487127e-12       2.172097388694e-12       1.566345906302e-14       1.183296431371e-14       3.780245861522e-15       2.610921581536e-17 
  850       3.400229644188e-10       2.067655682282e-12       2.397041915477e-12       1.567149628038e-14       1.178010583739e-14       3.758258605351e-15       3.043611227292e-17 
  851       3.388071812216e-10       2.088928786493e-12       2.619161533908e-12       1.567926282599e-14       1.172753358856e-14       3.736157324125e-15       3.472128214453e-17 
  852       3.375696628489e-10       2.110939779668e-12       2.838350764331e-12       1.568675689573e-14       1.167524476149e-14       3.713939679208e-15       3.896397722674e-17 
  853       3.363107200248e-10       2.133683560415e-12       3.054503311474e-12       1.569397667962e-14       1.162323649894e-14       3.691603311380e-15       4.316344503052e-17 
  854       3.350306671981e-10       2.157154945780e-12       3.267512062247e-12       1.570092036187e-14       1.157150589201e-14       3.669145840765e-15       4.731892877170e-17 
  855       3.337298225534e-10       2.181348670972e-12       3.477269083535e-12       1.570758612080e-14       1.152004997990e-14       3.646564866780e-15       5.142966736143e-17 
  856       3.324085218760e-10       2.206258218754e-12       3.683677981104e-12       1.571397269327e-14       1.146886611236e-14       3.623858933070e-15       5.549510860256e-17 
  857       3.310671603805e-10       2.231872286283e-12       3.886691211752e-12       1.572008107834e-14       1.141795304388e-14       3.601030440510e-15       5.951555278332e-17 
  858       3.297061516186e-10       2.258178257484e-12       4.086273403044e-12       1.572591286263e-14       1.136730985776e-14       3.578082783758e-15       6.349152003939e-17 
  859       3.283259137039e-10       2.285163367474e-12       4.282389049688e-12       1.573146965865e-14       1.131693560516e-14       3.555019390849e-15       6.742353816787e-17 
  860       3.269268693260e-10       2.312814702091e-12       4.475002513353e-12       1.573675310486e-14       1.126682930488e-14       3.531843723288e-15       7.131214265249e-17 
  861       3.255094457642e-10       2.341119197440e-12       4.664078022489e-12       1.574176486580e-14       1.121698994333e-14       3.508559276152e-15       7.515787668903e-17 
  862       3.240740749017e-10       2.370063639427e-12       4.849579672145e-12       1.574650663213e-14       1.116741647438e-14       3.485169578182e-15       7.896129121055e-17 
  863       3.226211932389e-10       2.399634663298e-12       5.031471423790e-12       1.575098012072e-14       1.111810781919e-14       3.461678191881e-15       8.272294491277e-17 
  864       3.211512419074e-10       2.429818753178e-12       5.209717105131e-12       1.575518707478e-14       1.106906286617e-14       3.438088713610e-15       8.644340427934e-17 
  865       3.196646666839e-10       2.460602241607e-12       5.384280409931e-12       1.575912926387e-14       1.102028047079e-14       3.414404773685e-15       9.012324360721e-17 
  866       3.181619180038e-10       2.491971309083e-12       5.555124897830e-12       1.576280848403e-14       1.097175945549e-14       3.390630036475e-15       9.376304503188e-17 
  867       3.166434509753e-10       2.523911983592e-12       5.722213994162e-12       1.576622655788e-14       1.092349860955e-14       3.366768200495e-15       9.736339855277e-17 
  868       3.151097253929e-10       2.556410140153e-12       5.885510989776e-12       1.576938533466e-14       1.087549668897e-14       3.342822998505e-15       1.009249020585e-16 
  869       3.135612057516e-10       2.589451500356e-12       6.044979040854e-12       1.577228669033e-14       1.082775241634e-14       3.318798197606e-15       1.044481613523e-16 
  870       3.119983612600e-10       2.623021631894e-12       6.200581168731e-12       1.577493252767e-14       1.078026448073e-14       3.294697599338e-15       1.079337901771e-16 
  871       3.104216658550e-10       2.657105948109e-12       6.352280259714e-12       1.577732477634e-14       1.073303153756e-14       3.270525039772e-15       1.113824102412e-16 
  872       3.088315982150e-10       2.691689707522e-12       6.500039064899e-12       1.577946539299e-14       1.068605220848e-14       3.246284389611e-15       1.147946512432e-16 
  873       3.072286417739e-10       2.726758013379e-12       6.643820199991e-12       1.578135636130e-14       1.063932508122e-14       3.221979554286e-15       1.181711508976e-16 
  874       3.056132847348e-10       2.762295813185e-12       6.783586145127e-12       1.578299969213e-14       1.059284870955e-14       3.197614474049e-15       1.215125549601e-16 
  875       3.039860200840e-10       2.798287898240e-12       6.919299244688e-12       1.578439742354e-14       1.054662161304e-14       3.173193124074e-15       1.248195172526e-16 
  876       3.023473456046e-10       2.834718903184e-12       7.050921707124e-12       1.578555162092e-14       1.050064227704e-14       3.148719514550e-15       1.280926996889e-16 
  877       3.006977638906e-10       2.871573305526e-12       7.178415604772e-12       1.578646437702e-14       1.045490915249e-14       3.124197690781e-15       1.313327722999e-16 
  878       2.990377823602e-10       2.908835425191e-12       7.301742873670e-12       1.578713781211e-14       1.040942065586e-14       3.099631733276e-15       1.345404132589e-16 
  879       2.973679132703e-10       2.946489424052e-12       7.420865313384e-12       1.578757407401e-14       1.036417516896e-14       3.075025757856e-15       1.377163089068e-16 
  880       2.956886737296e-10       2.984519305471e-12       7.535744586821e-12       1.578777533816e-14       1.031917103886e-14       3.050383915739e-15       1.408611537776e-16 
