# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_fld            15:(.)w_fld              16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_tot            19:(.)p_tot              20:(.)p_tot_prime        21:gr.fac. D             22:gr.fac. f          
       2.015741381487e+13       1.860203428944e-24       2.299384505022e-08       8.766686060481e+20       1.381093236024e+04       6.851539829009e-10       2.783926787545e+17       1.327512839576e-08       4.542744574062e+41       2.232693527214e+31       1.116346763607e+32       1.045307015184e+41       3.484356717279e+40       3.770992306738e-06      -9.500000000000e-01       2.097426857718e+41       7.685478448303e+41       7.685478448303e+41       2.561826148988e+41      -4.456668061880e+49       2.281924149538e-05       4.758283863912e-01 
       1.994190251339e+13       1.900626963553e-24       2.324122760911e-08       8.580231569160e+20       1.381093236024e+04       6.925584131687e-10       2.754162667469e+17       1.341859214988e-08       4.351564522370e+41       2.161844464471e+31       1.080922232236e+32       1.001315580944e+41       3.337718603147e+40       3.764917057573e-06      -9.500000000000e-01       2.009157273430e+41       7.362037378041e+41       7.362037378041e+41       2.454012458915e+41      -4.223467677059e+49       2.293595438192e-05       4.734070655561e-01 
       1.972869533294e+13       1.941928929316e-24       2.349224814679e-08       8.397742690055e+20       1.381093236024e+04       7.000428628028e-10       2.724716767990e+17       1.356360631066e-08       4.168430226183e+41       2.093243623274e+31       1.046621811637e+32       9.591755131054e+40       3.197251710351e+40       3.758851595925e-06      -9.500000000000e-01       1.924602488293e+41       7.052208228837e+41       7.052208228837e+41       2.350736075860e+41      -4.002469775960e+49       2.305266726846e-05       4.710102624308e-01 
       1.951776763921e+13       1.984128416829e-24       2.374690666329e-08       8.219135080439e+20       1.381093236024e+04       7.076081965693e-10       2.695585686880e+17       1.371018763348e-08       3.993003082279e+41       2.026819661815e+31       1.013409830907e+32       9.188088974642e+40       3.062696324881e+40       3.752795906027e-06      -9.500000000000e-01       1.843606166092e+41       6.755418147050e+41       6.755418147050e+41       2.251806048611e+41      -3.793035849306e+49       2.316938015500e-05       4.686376065077e-01 
       1.930909506124e+13       2.027244928224e-24       2.400338416919e-08       8.044326191431e+20       1.381093236024e+04       7.152552885795e-10       2.666766058282e+17       1.385835305439e-08       3.824958737449e+41       1.962503502145e+31       9.812517510727e+31       8.801410988133e+40       2.933803662711e+40       3.746749972135e-06      -9.500000000000e-01       1.766018549974e+41       6.471118387414e+41       6.471118387414e+41       2.157039462079e+41      -3.594560798569e+49       2.328609304155e-05       4.662887346933e-01 
       1.910265348867e+13       2.071298392517e-24       2.426349965390e-08       7.873235229841e+20       1.381093236024e+04       7.229850223913e-10       2.638254552331e+17       1.400811969285e-08       3.663986488795e+41       1.900228258337e+31       9.501141291686e+31       8.431006229459e+40       2.810335409820e+40       3.740713778532e-06      -9.500000000000e-01       1.691696185560e+41       6.198783298441e+41       6.198783298441e+41       2.066261099100e+41      -3.406471187710e+49       2.340280592809e-05       4.639632911499e-01 
       1.889841906887e+13       2.116309169384e-24       2.452543412801e-08       7.705783120835e+20       1.381093236024e+04       7.307982911112e-10       2.610047874757e+17       1.415950485304e-08       3.509788709258e+41       1.839929166921e+31       9.199645834607e+31       8.076189844675e+40       2.692063281558e+40       3.734687309526e-06      -9.500000000000e-01       1.620501655705e+41       5.937909350534e+41       5.937909350534e+41       1.979303116477e+41      -3.228223586402e+49       2.351951881464e-05       4.616609270936e-01 
       1.869636820427e+13       2.162298062162e-24       2.478918759152e-08       7.541892471380e+20       1.381093236024e+04       7.386959974975e-10       2.582142766513e+17       1.431252602628e-08       3.362080297322e+41       1.781543519540e+31       8.907717597702e+31       7.736305801712e+40       2.578768600571e+40       3.728670549449e-06      -9.500000000000e-01       1.552303326423e+41       5.688014204985e+41       5.688014204985e+41       1.896004734639e+41      -3.059302999949e+49       2.363623170119e-05       4.593813006339e-01 
       1.849647754957e+13       2.209286326365e-24       2.505839802325e-08       7.381487534481e+20       1.381093236024e+04       7.466790540644e-10       2.554536003398e+17       1.446720089293e-08       3.220588149887e+41       1.725010597733e+31       8.625052988663e+31       7.410725677414e+40       2.470241892471e+40       3.722663482662e-06      -9.500000000000e-01       1.486975103507e+41       5.448635822170e+41       5.448635822170e+41       1.816211940378e+41      -2.899221381357e+49       2.375294458775e-05       4.571240766008e-01 
       1.829872400906e+13       2.257295678158e-24       2.532942744438e-08       7.224494174170e+20       1.381093236024e+04       7.547483831877e-10       2.527224395678e+17       1.462354732429e-08       3.085050657312e+41       1.670271609788e+31       8.351358048938e+31       7.098847495627e+40       2.366282498542e+40       3.716666093547e-06      -9.500000000000e-01       1.424396199384e+41       5.219331607261e+41       5.219331607261e+41       1.739777202086e+41      -2.747516221263e+49       2.386965747430e-05       4.548889263747e-01 
       1.810308473396e+13       2.306348307813e-24       2.560227585491e-08       7.070839831241e+20       1.381093236024e+04       7.629049172114e-10       2.500204787724e+17       1.478158338504e-08       2.955217219724e+41       1.617269629607e+31       8.086348148034e+31       6.800094614182e+40       2.266698204727e+40       3.710678366512e-06      -9.500000000000e-01       1.364450909793e+41       4.999677591906e+41       4.999677591906e+41       1.666559196978e+41      -2.603749211648e+49       2.398637036086e-05       4.526755277403e-01 
       1.790953711979e+13       2.356466884836e-24       2.587876224425e-08       6.920453489715e+20       1.381093236024e+04       7.711495985552e-10       2.473474057646e+17       1.494132733475e-08       2.830847783667e+41       1.565949537501e+31       7.829747687506e+31       6.513914658727e+40       2.171304886242e+40       3.704700285993e-06      -9.500000000000e-01       1.307028399852e+41       4.789267650331e+41       4.789267650331e+41       1.596422549797e+41      -2.467504979477e+49       2.410308324742e-05       4.504835647126e-01 
       1.771805880372e+13       2.407674574945e-24       2.615888661239e-08       6.773265644020e+20       1.381093236024e+04       7.794833798234e-10       2.447029116929e+17       1.510279763072e-08       2.711712398265e+41       1.516257962871e+31       7.581289814353e+31       6.239778501417e+40       2.079926167139e+40       3.698731836448e-06      -9.500000000000e-01       1.252022499130e+41       4.587712748446e+41       4.587712748446e+41       1.529237582512e+41      -2.338389886593e+49       2.421979613399e-05       4.483127274096e-01 
       1.752862766203e+13       2.459995043243e-24       2.644082996994e-08       6.629208266863e+20       1.381093236024e+04       7.879072239151e-10       2.420866910081e+17       1.526601292926e-08       2.597590790056e+41       1.468143228700e+31       7.340716143501e+31       5.977179282597e+40       1.992393094199e+40       3.692773002360e-06      -9.500000000000e-01       1.199331505348e+41       4.394640224545e+41       4.394640224545e+41       1.464880074555e+41      -2.216030892420e+49       2.433650902055e-05       4.461627118806e-01 
       1.734122180753e+13       2.513452473358e-24       2.672641130630e-08       6.488214777793e+20       1.381093236024e+04       7.964221041355e-10       2.394984414277e+17       1.543099208879e-08       2.488271955721e+41       1.421555297819e+31       7.107776489093e+31       5.725631473649e+40       1.908543824550e+40       3.686823768240e-06      -9.500000000000e-01       1.148857996339e+41       4.209693100277e+41       4.209693100277e+41       1.403231033141e+41      -2.100074476167e+49       2.445322190712e-05       4.440332199915e-01 
       1.715581958703e+13       2.568071570539e-24       2.701563062146e-08       6.350220012426e+20       1.381093236024e+04       8.050290043082e-10       2.369378639008e+17       1.559775417108e-08       2.383553771953e+41       1.376445720862e+31       6.882228604308e+31       5.484669979280e+40       1.828223326427e+40       3.680884118621e-06      -9.500000000000e-01       1.100508649915e+41       4.032529420621e+41       4.032529420621e+41       1.344176473265e+41      -1.990185615432e+49       2.456993479369e-05       4.419239592608e-01 
       1.697239957883e+13       2.623877579420e-24       2.730848791543e-08       6.215160192328e+20       1.381093236023e+04       8.137289188890e-10       2.344046625741e+17       1.576631844419e-08       2.283242621743e+41       1.332767585887e+31       6.663837929433e+31       5.253849277597e+40       1.751283092532e+40       3.674954038061e-06      -9.500000000000e-01       1.054194071327e+41       3.862821621630e+41       3.862821621630e+41       1.287607206943e+41      -1.886046818254e+49       2.468664768027e-05       4.398346427458e-01 
       1.679094059029e+13       2.680896292475e-24       2.760316419881e-08       6.082972895539e+20       1.381093236023e+04       8.225228530806e-10       2.318985447572e+17       1.593670438434e-08       2.187153036398e+41       1.290475469587e+31       6.452377347935e+31       5.032742596361e+40       1.677580865454e+40       3.669033511146e-06      -9.500000000000e-01       1.009828627978e+41       3.700255924786e+41       3.700255924786e+41       1.233418641337e+41      -1.787357205813e+49       2.480336056684e-05       4.377649889026e-01 
       1.661142165533e+13       2.739154061879e-24       2.790147846099e-08       5.953597027723e+20       1.381093236023e+04       8.314118229491e-10       2.294192208891e+17       1.610893167811e-08       2.095107352618e+41       1.249525390054e+31       6.247626950268e+31       4.820941123916e+40       1.606980374639e+40       3.663122522482e-06      -9.500000000000e-01       9.673302910918e+40       3.544531756851e+41       3.544531756851e+41       1.181510585367e+41      -1.693831643123e+49       2.492007345342e-05       4.357147214593e-01 
       1.643382203202e+13       2.798677814540e-24       2.820343070198e-08       5.826972793929e+20       1.381093236023e+04       8.403968555410e-10       2.269664045044e+17       1.628302022508e-08       2.006935384011e+41       1.209874761036e+31       6.049373805178e+31       4.618053253324e+40       1.539351084441e+40       3.657221056705e-06      -9.500000000000e-01       9.266204840491e+40       3.395361194119e+41       3.395361194119e+41       1.131787064464e+41      -1.605199915224e+49       2.503678634000e-05       4.336835693014e-01 
       1.625812120022e+13       2.859495059353e-24       2.850720193237e-08       5.703041670956e+20       1.381093236023e+04       8.494789890020e-10       2.245398122007e+17       1.645899013955e-08       1.922474106428e+41       1.171482347652e+31       5.857411738260e+31       4.423703858307e+40       1.474567952769e+40       3.651329098471e-06      -9.500000000000e-01       8.876239371046e+40       3.252468430066e+41       3.252468430066e+41       1.084156143121e+41      -1.521205946468e+49       2.515349922658e-05       4.316712663378e-01 
